order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extract_time,source,late_delivery,latency_days,weekend
1232,665,4,2017-11-06,2017-11-07 00:00:00.000000000,2017-11-09 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,True,2.0,False
1233,462,4,2017-11-06,2017-11-07 00:00:00.000000000,2017-11-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1234,19,3,2017-11-07,2017-11-07 00:00:00.000000000,2017-11-08 23:36:52.290502793,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1235,210,4,2017-11-07,2017-11-08 00:00:00.000000000,2017-11-09 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1236,243,4,2017-11-08,2017-11-11 00:00:00.000000000,2017-11-09 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1237,571,4,2017-11-09,2017-11-12 00:00:00.000000000,2017-11-11 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,False,,False
1238,998,4,2017-11-09,2017-11-10 00:00:00.000000000,2017-11-11 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1239,1197,4,2017-11-09,2017-11-10 00:00:00.000000000,2017-11-11 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1240,903,4,2017-11-10,2017-11-11 00:00:00.000000000,2017-11-11 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1241,1170,4,2017-11-10,2017-11-12 00:00:00.000000000,2017-11-11 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1242,303,4,2017-11-11,2017-11-12 00:00:00.000000000,2017-11-12 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1243,346,4,2017-11-11,2017-11-13 00:00:00.000000000,2017-11-14 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1244,333,4,2017-11-12,2017-11-14 00:00:00.000000000,2017-11-13 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1245,1166,4,2017-11-13,2017-11-16 00:00:00.000000000,2017-11-14 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1246,1329,4,2017-11-13,2017-11-16 00:00:00.000000000,2017-11-16 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1247,426,4,2017-11-16,2017-11-18 00:00:00.000000000,2017-11-17 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,False,,False
1248,1367,4,2017-11-16,2017-11-17 00:00:00.000000000,2017-11-18 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1249,545,4,2017-11-17,2017-11-18 00:00:00.000000000,2017-11-20 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,2.0,True
1250,1188,4,2017-11-17,2017-11-19 00:00:00.000000000,2017-11-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1251,289,4,2017-11-17,2017-11-19 00:00:00.000000000,2017-11-19 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres,False,,True
1252,110,4,2017-11-18,2017-11-20 00:00:00.000000000,2017-11-21 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1253,44,4,2017-11-18,2017-11-21 00:00:00.000000000,2017-11-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1254,1098,4,2017-11-18,2017-11-19 00:00:00.000000000,2017-11-19 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
1255,375,4,2017-11-19,2017-11-20 00:00:00.000000000,2017-11-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1256,458,4,2017-11-19,2017-11-20 00:00:00.000000000,2017-11-22 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,2.0,False
1257,1136,4,2017-11-19,2017-11-22 00:00:00.000000000,2017-11-20 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
1258,1099,4,2017-11-20,2017-11-21 00:00:00.000000000,2017-11-22 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1259,4,3,2017-11-21,2017-11-21 00:00:00.000000000,2017-11-22 23:36:52.290502793,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1260,1117,4,2017-11-22,2017-11-23 00:00:00.000000000,2017-11-24 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1261,435,4,2017-11-23,2017-11-25 00:00:00.000000000,2017-11-24 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1262,509,4,2017-11-23,2017-11-26 00:00:00.000000000,2017-11-26 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1263,1408,4,2017-11-23,2017-11-26 00:00:00.000000000,2017-11-26 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1264,113,4,2017-11-24,2017-11-27 00:00:00.000000000,2017-11-25 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1265,950,4,2017-11-24,2017-11-27 00:00:00.000000000,2017-11-27 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
1266,387,4,2017-11-25,2017-11-28 00:00:00.000000000,2017-11-27 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1267,467,4,2017-11-25,2017-11-26 00:00:00.000000000,2017-11-26 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1268,774,4,2017-11-26,2017-11-28 00:00:00.000000000,2017-11-29 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1269,1236,4,2017-11-26,2017-11-29 00:00:00.000000000,2017-11-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1270,1388,4,2017-11-26,2017-11-29 00:00:00.000000000,2017-11-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1271,734,4,2017-11-27,2017-11-30 00:00:00.000000000,2017-11-30 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1272,935,4,2017-11-27,2017-11-29 00:00:00.000000000,2017-11-30 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1273,1268,4,2017-11-27,2017-11-29 00:00:00.000000000,2017-11-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1274,1364,4,2017-11-28,2017-11-29 00:00:00.000000000,2017-12-01 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,2.0,False
1275,165,4,2017-11-29,2017-12-01 00:00:00.000000000,2017-11-30 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,False,,False
1276,893,4,2017-11-30,2017-12-03 00:00:00.000000000,2017-12-02 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1277,227,4,2017-12-01,2017-12-04 00:00:00.000000000,2017-12-02 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1278,980,4,2017-12-01,2017-12-02 00:00:00.000000000,2017-12-04 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,2.0,True
1279,1014,4,2017-12-01,2017-12-04 00:00:00.000000000,2017-12-03 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1280,123,4,2017-12-01,2017-12-03 00:00:00.000000000,2017-12-03 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres,False,,True
1281,1060,4,2017-12-02,2017-12-05 00:00:00.000000000,2017-12-05 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1282,320,4,2017-12-03,2017-12-05 00:00:00.000000000,2017-12-05 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1283,85,4,2017-12-04,2017-12-07 00:00:00.000000000,2017-12-07 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1284,128,4,2017-12-04,2017-12-06 00:00:00.000000000,2017-12-07 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1285,262,4,2017-12-04,2017-12-07 00:00:00.000000000,2017-12-07 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1286,1033,4,2017-12-04,2017-12-07 00:00:00.000000000,2017-12-06 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1287,279,4,2017-12-07,2017-12-10 00:00:00.000000000,2017-12-09 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
1288,778,4,2017-12-07,2017-12-10 00:00:00.000000000,2017-12-09 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres,False,,False
1289,1292,4,2017-12-08,2017-12-11 00:00:00.000000000,2017-12-10 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,True
1290,967,4,2017-12-08,2017-12-10 00:00:00.000000000,2017-12-10 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1291,1284,4,2017-12-09,2017-12-11 00:00:00.000000000,2017-12-12 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1292,285,4,2017-12-10,2017-12-13 00:00:00.000000000,2017-12-11 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1293,1401,4,2017-12-10,2017-12-12 00:00:00.000000000,2017-12-11 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
1294,947,4,2017-12-11,2017-12-13 00:00:00.000000000,2017-12-14 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1295,37,4,2017-12-11,2017-12-12 00:00:00.000000000,2017-12-14 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,2.0,False
1296,231,4,2017-12-14,2017-12-17 00:00:00.000000000,2017-12-15 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
1297,108,4,2017-12-14,2017-12-17 00:00:00.000000000,2017-12-16 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1298,533,4,2017-12-14,2017-12-17 00:00:00.000000000,2017-12-16 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres,False,,False
1299,1216,4,2017-12-15,2017-12-18 00:00:00.000000000,2017-12-16 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,False,,False
1300,824,4,2017-12-15,2017-12-17 00:00:00.000000000,2017-12-17 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1301,1088,4,2017-12-16,2017-12-19 00:00:00.000000000,2017-12-19 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
1302,322,4,2017-12-16,2017-12-18 00:00:00.000000000,2017-12-19 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1303,878,4,2017-12-16,2017-12-19 00:00:00.000000000,2017-12-18 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
1304,1409,4,2017-12-16,2017-12-17 00:00:00.000000000,2017-12-17 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1305,257,4,2017-12-17,2017-12-19 00:00:00.000000000,2017-12-18 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
1306,28,4,2017-12-20,2017-12-21 00:00:00.000000000,2017-12-22 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1307,1384,4,2017-12-22,2017-12-23 00:00:00.000000000,2017-12-25 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,True,2.0,True
1308,713,4,2017-12-22,2017-12-24 00:00:00.000000000,2017-12-24 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
1309,821,4,2017-12-22,2017-12-25 00:00:00.000000000,2017-12-24 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1310,444,4,2017-12-24,2017-12-25 00:00:00.000000000,2017-12-26 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1311,1021,4,2017-12-24,2017-12-26 00:00:00.000000000,2017-12-27 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1312,311,4,2017-12-25,2017-12-28 00:00:00.000000000,2017-12-26 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
1313,1294,4,2017-12-25,2017-12-27 00:00:00.000000000,2017-12-27 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
1314,1027,4,2017-12-25,2017-12-26 00:00:00.000000000,2017-12-28 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,2.0,False
1315,931,4,2017-12-25,2017-12-27 00:00:00.000000000,2017-12-28 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1316,846,4,2017-12-26,2017-12-29 00:00:00.000000000,2017-12-27 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
1317,418,4,2017-12-27,2017-12-28 00:00:00.000000000,2017-12-29 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1318,75,4,2017-12-27,2017-12-30 00:00:00.000000000,2017-12-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1319,604,4,2017-12-27,2017-12-30 00:00:00.000000000,2017-12-30 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1320,244,4,2017-12-28,2017-12-30 00:00:00.000000000,2017-12-29 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
1321,217,4,2017-12-30,2017-12-31 00:00:00.000000000,2017-12-31 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,True
1322,39,4,2017-12-31,2018-01-01 23:36:52.290502793,2018-01-01 23:36:52.290502793,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
1323,273,4,2017-12-31,2018-01-01 23:36:52.290502793,2018-01-01 23:36:52.290502793,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1328,1083,4,2018-01-02,2018-01-03 00:00:00.000000000,2018-01-03 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1329,443,4,2018-01-04,2018-01-05 00:00:00.000000000,2018-01-06 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1330,761,4,2018-01-04,2018-01-05 00:00:00.000000000,2018-01-07 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,2.0,True
1331,1122,4,2018-01-05,2018-01-06 00:00:00.000000000,2018-01-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,2.0,True
1332,256,4,2018-01-06,2018-01-07 00:00:00.000000000,2018-01-09 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,2.0,False
1333,203,4,2018-01-06,2018-01-07 00:00:00.000000000,2018-01-07 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres,False,,True
1334,425,4,2018-01-07,2018-01-09 00:00:00.000000000,2018-01-10 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1335,955,4,2018-01-07,2018-01-08 00:00:00.000000000,2018-01-08 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
1336,904,4,2018-01-09,2018-01-10 00:00:00.000000000,2018-01-12 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,True,2.0,False
1337,970,4,2018-01-09,2018-01-12 00:00:00.000000000,2018-01-12 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1338,905,4,2018-01-10,2018-01-11 00:00:00.000000000,2018-01-13 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,2.0,False
1339,580,4,2018-01-11,2018-01-14 00:00:00.000000000,2018-01-13 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
1340,1066,4,2018-01-12,2018-01-13 00:00:00.000000000,2018-01-13 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
1341,1258,4,2018-01-12,2018-01-13 00:00:00.000000000,2018-01-14 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,True
1342,1393,4,2018-01-12,2018-01-13 00:00:00.000000000,2018-01-15 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,2.0,True
1343,594,4,2018-01-13,2018-01-15 00:00:00.000000000,2018-01-14 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1344,916,4,2018-01-13,2018-01-16 00:00:00.000000000,2018-01-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1345,1037,4,2018-01-14,2018-01-15 00:00:00.000000000,2018-01-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1346,136,4,2018-01-14,2018-01-15 00:00:00.000000000,2018-01-15 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres,False,,True
1347,247,4,2018-01-15,2018-01-18 00:00:00.000000000,2018-01-18 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,False,,False
1348,1214,4,2018-01-15,2018-01-17 00:00:00.000000000,2018-01-17 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,False,,False
1349,464,4,2018-01-15,2018-01-17 00:00:00.000000000,2018-01-16 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1350,637,4,2018-01-15,2018-01-18 00:00:00.000000000,2018-01-17 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1351,1016,4,2018-01-16,2018-01-19 00:00:00.000000000,2018-01-19 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1352,1433,4,2018-01-16,2018-01-18 00:00:00.000000000,2018-01-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1353,502,4,2018-01-17,2018-01-19 00:00:00.000000000,2018-01-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1354,476,4,2018-01-19,2018-01-20 00:00:00.000000000,2018-01-21 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,True,1.0,True
1355,1010,4,2018-01-19,2018-01-21 00:00:00.000000000,2018-01-20 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1356,1161,4,2018-01-19,2018-01-21 00:00:00.000000000,2018-01-22 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,True
1357,440,4,2018-01-20,2018-01-23 00:00:00.000000000,2018-01-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1358,253,4,2018-01-21,2018-01-23 00:00:00.000000000,2018-01-24 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1359,1008,4,2018-01-21,2018-01-22 00:00:00.000000000,2018-01-22 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres,False,,True
1360,71,4,2018-01-22,2018-01-25 00:00:00.000000000,2018-01-24 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1361,1084,4,2018-01-22,2018-01-24 00:00:00.000000000,2018-01-23 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1362,310,4,2018-01-23,2018-01-24 00:00:00.000000000,2018-01-25 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1363,860,4,2018-01-24,2018-01-25 00:00:00.000000000,2018-01-25 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1364,122,4,2018-01-25,2018-01-28 00:00:00.000000000,2018-01-28 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1365,689,4,2018-01-25,2018-01-28 00:00:00.000000000,2018-01-27 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1366,1441,4,2018-01-26,2018-01-27 00:00:00.000000000,2018-01-28 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,True
1367,1118,4,2018-01-27,2018-01-28 00:00:00.000000000,2018-01-28 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,True
1368,765,4,2018-01-27,2018-01-28 00:00:00.000000000,2018-01-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,True
1369,92,4,2018-01-28,2018-01-30 00:00:00.000000000,2018-01-30 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1370,115,4,2018-01-28,2018-01-29 00:00:00.000000000,2018-01-29 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
1371,937,4,2018-01-29,2018-01-30 00:00:00.000000000,2018-02-01 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,2.0,False
1372,1013,4,2018-01-29,2018-02-01 00:00:00.000000000,2018-01-30 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1373,427,4,2018-01-29,2018-01-31 00:00:00.000000000,2018-01-31 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres,False,,False
1374,1330,4,2018-01-30,2018-02-01 00:00:00.000000000,2018-02-01 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
1375,312,4,2018-01-30,2018-02-01 00:00:00.000000000,2018-02-01 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres,False,,False
1376,1186,4,2018-02-01,2018-02-02 00:00:00.000000000,2018-02-03 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1377,1007,4,2018-02-01,2018-02-03 00:00:00.000000000,2018-02-03 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1378,983,4,2018-02-02,2018-02-05 00:00:00.000000000,2018-02-04 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,False,,True
1379,1256,4,2018-02-02,2018-02-05 00:00:00.000000000,2018-02-05 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1380,818,4,2018-02-05,2018-02-08 00:00:00.000000000,2018-02-08 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
1381,680,4,2018-02-05,2018-02-06 00:00:00.000000000,2018-02-08 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,2.0,False
1382,1303,4,2018-02-06,2018-02-09 00:00:00.000000000,2018-02-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1383,488,4,2018-02-07,2018-02-08 00:00:00.000000000,2018-02-08 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
1384,1126,4,2018-02-08,2018-02-10 00:00:00.000000000,2018-02-09 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1385,866,4,2018-02-08,2018-02-11 00:00:00.000000000,2018-02-09 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres,False,,False
1386,1254,4,2018-02-09,2018-02-10 00:00:00.000000000,2018-02-11 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,True,1.0,True
1387,11,4,2018-02-09,2018-02-11 00:00:00.000000000,2018-02-11 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
1388,323,4,2018-02-09,2018-02-12 00:00:00.000000000,2018-02-12 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
1389,491,4,2018-02-11,2018-02-12 00:00:00.000000000,2018-02-14 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,2.0,False
1390,63,4,2018-02-12,2018-02-13 00:00:00.000000000,2018-02-13 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1391,914,4,2018-02-13,2018-02-14 00:00:00.000000000,2018-02-14 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1392,1187,4,2018-02-13,2018-02-14 00:00:00.000000000,2018-02-14 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1393,547,4,2018-02-14,2018-02-15 00:00:00.000000000,2018-02-15 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1394,906,4,2018-02-14,2018-02-16 00:00:00.000000000,2018-02-16 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres,False,,False
1395,1052,4,2018-02-15,2018-02-18 00:00:00.000000000,2018-02-16 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
1396,856,4,2018-02-15,2018-02-18 00:00:00.000000000,2018-02-16 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1397,920,4,2018-02-15,2018-02-17 00:00:00.000000000,2018-02-16 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1398,1383,4,2018-02-16,2018-02-19 00:00:00.000000000,2018-02-19 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,True
1399,146,4,2018-02-16,2018-02-18 00:00:00.000000000,2018-02-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1400,987,4,2018-02-17,2018-02-18 00:00:00.000000000,2018-02-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1401,15,4,2018-02-18,2018-02-19 00:00:00.000000000,2018-02-20 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1402,1171,4,2018-02-19,2018-02-21 00:00:00.000000000,2018-02-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1403,452,4,2018-02-21,2018-02-22 00:00:00.000000000,2018-02-22 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1404,1240,4,2018-02-23,2018-02-26 00:00:00.000000000,2018-02-24 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
1405,100,4,2018-02-25,2018-02-28 00:00:00.000000000,2018-02-27 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1406,1053,4,2018-02-25,2018-02-27 00:00:00.000000000,2018-02-27 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1407,18,3,2018-02-26,2018-02-26 00:00:00.000000000,2018-02-27 23:36:52.290502793,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1408,1172,4,2018-02-26,2018-02-27 00:00:00.000000000,2018-03-01 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,2.0,False
1409,21,4,2018-02-26,2018-02-28 00:00:00.000000000,2018-02-28 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres,False,,False
1410,1005,4,2018-02-27,2018-02-28 00:00:00.000000000,2018-02-28 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1411,109,4,2018-03-01,2018-03-02 00:00:00.000000000,2018-03-02 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,False,,False
1412,1043,4,2018-03-01,2018-03-02 00:00:00.000000000,2018-03-04 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,2.0,True
1413,56,4,2018-03-01,2018-03-03 00:00:00.000000000,2018-03-04 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres,True,1.0,True
