order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extract_time,source
1221,1290,4,2017-10-31,2017-11-02 00:00:00.000000000,2017-11-01 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1222,482,4,2017-11-01,2017-11-04 00:00:00.000000000,2017-11-03 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
1223,1207,4,2017-11-02,2017-11-03 00:00:00.000000000,2017-11-03 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1224,544,4,2017-11-03,2017-11-04 00:00:00.000000000,2017-11-04 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1225,768,4,2017-11-04,2017-11-05 00:00:00.000000000,2017-11-07 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
1226,226,4,2017-11-04,2017-11-07 00:00:00.000000000,2017-11-06 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1227,702,4,2017-11-04,2017-11-07 00:00:00.000000000,2017-11-06 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1228,1041,4,2017-11-04,2017-11-06 00:00:00.000000000,2017-11-06 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1229,89,4,2017-11-05,2017-11-08 00:00:00.000000000,2017-11-06 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1230,1107,4,2017-11-05,2017-11-06 00:00:00.000000000,2017-11-07 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1231,1180,4,2017-11-05,2017-11-07 00:00:00.000000000,2017-11-06 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1232,665,4,2017-11-06,2017-11-07 00:00:00.000000000,2017-11-09 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1233,462,4,2017-11-06,2017-11-07 00:00:00.000000000,2017-11-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1234,19,3,2017-11-07,2017-11-07 00:00:00.000000000,2017-11-08 23:36:52.290502793,2,6,2024-04-30 13:07:13.382187,postgres
1235,210,4,2017-11-07,2017-11-08 00:00:00.000000000,2017-11-09 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1236,243,4,2017-11-08,2017-11-11 00:00:00.000000000,2017-11-09 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1237,571,4,2017-11-09,2017-11-12 00:00:00.000000000,2017-11-11 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
1238,998,4,2017-11-09,2017-11-10 00:00:00.000000000,2017-11-11 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1239,1197,4,2017-11-09,2017-11-10 00:00:00.000000000,2017-11-11 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1240,903,4,2017-11-10,2017-11-11 00:00:00.000000000,2017-11-11 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1241,1170,4,2017-11-10,2017-11-12 00:00:00.000000000,2017-11-11 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1242,303,4,2017-11-11,2017-11-12 00:00:00.000000000,2017-11-12 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1243,346,4,2017-11-11,2017-11-13 00:00:00.000000000,2017-11-14 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1244,333,4,2017-11-12,2017-11-14 00:00:00.000000000,2017-11-13 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1245,1166,4,2017-11-13,2017-11-16 00:00:00.000000000,2017-11-14 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1246,1329,4,2017-11-13,2017-11-16 00:00:00.000000000,2017-11-16 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1247,426,4,2017-11-16,2017-11-18 00:00:00.000000000,2017-11-17 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
1248,1367,4,2017-11-16,2017-11-17 00:00:00.000000000,2017-11-18 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1249,545,4,2017-11-17,2017-11-18 00:00:00.000000000,2017-11-20 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1250,1188,4,2017-11-17,2017-11-19 00:00:00.000000000,2017-11-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1251,289,4,2017-11-17,2017-11-19 00:00:00.000000000,2017-11-19 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
1252,110,4,2017-11-18,2017-11-20 00:00:00.000000000,2017-11-21 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1253,44,4,2017-11-18,2017-11-21 00:00:00.000000000,2017-11-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1254,1098,4,2017-11-18,2017-11-19 00:00:00.000000000,2017-11-19 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1255,375,4,2017-11-19,2017-11-20 00:00:00.000000000,2017-11-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1256,458,4,2017-11-19,2017-11-20 00:00:00.000000000,2017-11-22 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1257,1136,4,2017-11-19,2017-11-22 00:00:00.000000000,2017-11-20 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1258,1099,4,2017-11-20,2017-11-21 00:00:00.000000000,2017-11-22 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1259,4,3,2017-11-21,2017-11-21 00:00:00.000000000,2017-11-22 23:36:52.290502793,2,7,2024-04-30 13:07:13.382187,postgres
1260,1117,4,2017-11-22,2017-11-23 00:00:00.000000000,2017-11-24 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1261,435,4,2017-11-23,2017-11-25 00:00:00.000000000,2017-11-24 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1262,509,4,2017-11-23,2017-11-26 00:00:00.000000000,2017-11-26 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1263,1408,4,2017-11-23,2017-11-26 00:00:00.000000000,2017-11-26 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1264,113,4,2017-11-24,2017-11-27 00:00:00.000000000,2017-11-25 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1265,950,4,2017-11-24,2017-11-27 00:00:00.000000000,2017-11-27 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1266,387,4,2017-11-25,2017-11-28 00:00:00.000000000,2017-11-27 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1267,467,4,2017-11-25,2017-11-26 00:00:00.000000000,2017-11-26 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1268,774,4,2017-11-26,2017-11-28 00:00:00.000000000,2017-11-29 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1269,1236,4,2017-11-26,2017-11-29 00:00:00.000000000,2017-11-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1270,1388,4,2017-11-26,2017-11-29 00:00:00.000000000,2017-11-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1271,734,4,2017-11-27,2017-11-30 00:00:00.000000000,2017-11-30 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1272,935,4,2017-11-27,2017-11-29 00:00:00.000000000,2017-11-30 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1273,1268,4,2017-11-27,2017-11-29 00:00:00.000000000,2017-11-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1274,1364,4,2017-11-28,2017-11-29 00:00:00.000000000,2017-12-01 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1275,165,4,2017-11-29,2017-12-01 00:00:00.000000000,2017-11-30 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
1276,893,4,2017-11-30,2017-12-03 00:00:00.000000000,2017-12-02 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1277,227,4,2017-12-01,2017-12-04 00:00:00.000000000,2017-12-02 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1278,980,4,2017-12-01,2017-12-02 00:00:00.000000000,2017-12-04 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1279,1014,4,2017-12-01,2017-12-04 00:00:00.000000000,2017-12-03 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1280,123,4,2017-12-01,2017-12-03 00:00:00.000000000,2017-12-03 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
1281,1060,4,2017-12-02,2017-12-05 00:00:00.000000000,2017-12-05 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1282,320,4,2017-12-03,2017-12-05 00:00:00.000000000,2017-12-05 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1283,85,4,2017-12-04,2017-12-07 00:00:00.000000000,2017-12-07 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1284,128,4,2017-12-04,2017-12-06 00:00:00.000000000,2017-12-07 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1285,262,4,2017-12-04,2017-12-07 00:00:00.000000000,2017-12-07 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1286,1033,4,2017-12-04,2017-12-07 00:00:00.000000000,2017-12-06 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1287,279,4,2017-12-07,2017-12-10 00:00:00.000000000,2017-12-09 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1288,778,4,2017-12-07,2017-12-10 00:00:00.000000000,2017-12-09 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
1289,1292,4,2017-12-08,2017-12-11 00:00:00.000000000,2017-12-10 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1290,967,4,2017-12-08,2017-12-10 00:00:00.000000000,2017-12-10 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1291,1284,4,2017-12-09,2017-12-11 00:00:00.000000000,2017-12-12 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1292,285,4,2017-12-10,2017-12-13 00:00:00.000000000,2017-12-11 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1293,1401,4,2017-12-10,2017-12-12 00:00:00.000000000,2017-12-11 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1294,947,4,2017-12-11,2017-12-13 00:00:00.000000000,2017-12-14 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
1295,37,4,2017-12-11,2017-12-12 00:00:00.000000000,2017-12-14 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1296,231,4,2017-12-14,2017-12-17 00:00:00.000000000,2017-12-15 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1297,108,4,2017-12-14,2017-12-17 00:00:00.000000000,2017-12-16 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1298,533,4,2017-12-14,2017-12-17 00:00:00.000000000,2017-12-16 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
1299,1216,4,2017-12-15,2017-12-18 00:00:00.000000000,2017-12-16 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
1300,824,4,2017-12-15,2017-12-17 00:00:00.000000000,2017-12-17 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1301,1088,4,2017-12-16,2017-12-19 00:00:00.000000000,2017-12-19 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1302,322,4,2017-12-16,2017-12-18 00:00:00.000000000,2017-12-19 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1303,878,4,2017-12-16,2017-12-19 00:00:00.000000000,2017-12-18 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1304,1409,4,2017-12-16,2017-12-17 00:00:00.000000000,2017-12-17 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1305,257,4,2017-12-17,2017-12-19 00:00:00.000000000,2017-12-18 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1306,28,4,2017-12-20,2017-12-21 00:00:00.000000000,2017-12-22 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1307,1384,4,2017-12-22,2017-12-23 00:00:00.000000000,2017-12-25 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
1308,713,4,2017-12-22,2017-12-24 00:00:00.000000000,2017-12-24 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1309,821,4,2017-12-22,2017-12-25 00:00:00.000000000,2017-12-24 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1310,444,4,2017-12-24,2017-12-25 00:00:00.000000000,2017-12-26 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1311,1021,4,2017-12-24,2017-12-26 00:00:00.000000000,2017-12-27 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1312,311,4,2017-12-25,2017-12-28 00:00:00.000000000,2017-12-26 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1313,1294,4,2017-12-25,2017-12-27 00:00:00.000000000,2017-12-27 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1314,1027,4,2017-12-25,2017-12-26 00:00:00.000000000,2017-12-28 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1315,931,4,2017-12-25,2017-12-27 00:00:00.000000000,2017-12-28 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
1316,846,4,2017-12-26,2017-12-29 00:00:00.000000000,2017-12-27 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1317,418,4,2017-12-27,2017-12-28 00:00:00.000000000,2017-12-29 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1318,75,4,2017-12-27,2017-12-30 00:00:00.000000000,2017-12-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1319,604,4,2017-12-27,2017-12-30 00:00:00.000000000,2017-12-30 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1320,244,4,2017-12-28,2017-12-30 00:00:00.000000000,2017-12-29 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1321,217,4,2017-12-30,2017-12-31 00:00:00.000000000,2017-12-31 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1322,39,4,2017-12-31,2018-01-01 23:36:52.290502793,2018-01-01 23:36:52.290502793,2,7,2024-04-30 13:07:13.382187,postgres
1323,273,4,2017-12-31,2018-01-01 23:36:52.290502793,2018-01-01 23:36:52.290502793,2,6,2024-04-30 13:07:13.382187,postgres
1328,1083,4,2018-01-02,2018-01-03 00:00:00.000000000,2018-01-03 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1329,443,4,2018-01-04,2018-01-05 00:00:00.000000000,2018-01-06 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1330,761,4,2018-01-04,2018-01-05 00:00:00.000000000,2018-01-07 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1331,1122,4,2018-01-05,2018-01-06 00:00:00.000000000,2018-01-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1332,256,4,2018-01-06,2018-01-07 00:00:00.000000000,2018-01-09 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1333,203,4,2018-01-06,2018-01-07 00:00:00.000000000,2018-01-07 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
1334,425,4,2018-01-07,2018-01-09 00:00:00.000000000,2018-01-10 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1335,955,4,2018-01-07,2018-01-08 00:00:00.000000000,2018-01-08 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1336,904,4,2018-01-09,2018-01-10 00:00:00.000000000,2018-01-12 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
1337,970,4,2018-01-09,2018-01-12 00:00:00.000000000,2018-01-12 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1338,905,4,2018-01-10,2018-01-11 00:00:00.000000000,2018-01-13 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1339,580,4,2018-01-11,2018-01-14 00:00:00.000000000,2018-01-13 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1340,1066,4,2018-01-12,2018-01-13 00:00:00.000000000,2018-01-13 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1341,1258,4,2018-01-12,2018-01-13 00:00:00.000000000,2018-01-14 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1342,1393,4,2018-01-12,2018-01-13 00:00:00.000000000,2018-01-15 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1343,594,4,2018-01-13,2018-01-15 00:00:00.000000000,2018-01-14 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1344,916,4,2018-01-13,2018-01-16 00:00:00.000000000,2018-01-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1345,1037,4,2018-01-14,2018-01-15 00:00:00.000000000,2018-01-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1346,136,4,2018-01-14,2018-01-15 00:00:00.000000000,2018-01-15 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
1347,247,4,2018-01-15,2018-01-18 00:00:00.000000000,2018-01-18 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
1348,1214,4,2018-01-15,2018-01-17 00:00:00.000000000,2018-01-17 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
1349,464,4,2018-01-15,2018-01-17 00:00:00.000000000,2018-01-16 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1350,637,4,2018-01-15,2018-01-18 00:00:00.000000000,2018-01-17 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1351,1016,4,2018-01-16,2018-01-19 00:00:00.000000000,2018-01-19 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1352,1433,4,2018-01-16,2018-01-18 00:00:00.000000000,2018-01-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1353,502,4,2018-01-17,2018-01-19 00:00:00.000000000,2018-01-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1354,476,4,2018-01-19,2018-01-20 00:00:00.000000000,2018-01-21 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1355,1010,4,2018-01-19,2018-01-21 00:00:00.000000000,2018-01-20 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1356,1161,4,2018-01-19,2018-01-21 00:00:00.000000000,2018-01-22 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1357,440,4,2018-01-20,2018-01-23 00:00:00.000000000,2018-01-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1358,253,4,2018-01-21,2018-01-23 00:00:00.000000000,2018-01-24 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
1359,1008,4,2018-01-21,2018-01-22 00:00:00.000000000,2018-01-22 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
1360,71,4,2018-01-22,2018-01-25 00:00:00.000000000,2018-01-24 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1361,1084,4,2018-01-22,2018-01-24 00:00:00.000000000,2018-01-23 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1362,310,4,2018-01-23,2018-01-24 00:00:00.000000000,2018-01-25 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1363,860,4,2018-01-24,2018-01-25 00:00:00.000000000,2018-01-25 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1364,122,4,2018-01-25,2018-01-28 00:00:00.000000000,2018-01-28 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1365,689,4,2018-01-25,2018-01-28 00:00:00.000000000,2018-01-27 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1366,1441,4,2018-01-26,2018-01-27 00:00:00.000000000,2018-01-28 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1367,1118,4,2018-01-27,2018-01-28 00:00:00.000000000,2018-01-28 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1368,765,4,2018-01-27,2018-01-28 00:00:00.000000000,2018-01-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1369,92,4,2018-01-28,2018-01-30 00:00:00.000000000,2018-01-30 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1370,115,4,2018-01-28,2018-01-29 00:00:00.000000000,2018-01-29 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1371,937,4,2018-01-29,2018-01-30 00:00:00.000000000,2018-02-01 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1372,1013,4,2018-01-29,2018-02-01 00:00:00.000000000,2018-01-30 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1373,427,4,2018-01-29,2018-01-31 00:00:00.000000000,2018-01-31 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
1374,1330,4,2018-01-30,2018-02-01 00:00:00.000000000,2018-02-01 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1375,312,4,2018-01-30,2018-02-01 00:00:00.000000000,2018-02-01 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
1376,1186,4,2018-02-01,2018-02-02 00:00:00.000000000,2018-02-03 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
1377,1007,4,2018-02-01,2018-02-03 00:00:00.000000000,2018-02-03 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1378,983,4,2018-02-02,2018-02-05 00:00:00.000000000,2018-02-04 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
1379,1256,4,2018-02-02,2018-02-05 00:00:00.000000000,2018-02-05 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1380,818,4,2018-02-05,2018-02-08 00:00:00.000000000,2018-02-08 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1381,680,4,2018-02-05,2018-02-06 00:00:00.000000000,2018-02-08 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1382,1303,4,2018-02-06,2018-02-09 00:00:00.000000000,2018-02-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1383,488,4,2018-02-07,2018-02-08 00:00:00.000000000,2018-02-08 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1384,1126,4,2018-02-08,2018-02-10 00:00:00.000000000,2018-02-09 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1385,866,4,2018-02-08,2018-02-11 00:00:00.000000000,2018-02-09 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
1386,1254,4,2018-02-09,2018-02-10 00:00:00.000000000,2018-02-11 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
1387,11,4,2018-02-09,2018-02-11 00:00:00.000000000,2018-02-11 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1388,323,4,2018-02-09,2018-02-12 00:00:00.000000000,2018-02-12 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1389,491,4,2018-02-11,2018-02-12 00:00:00.000000000,2018-02-14 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1390,63,4,2018-02-12,2018-02-13 00:00:00.000000000,2018-02-13 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1391,914,4,2018-02-13,2018-02-14 00:00:00.000000000,2018-02-14 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1392,1187,4,2018-02-13,2018-02-14 00:00:00.000000000,2018-02-14 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1393,547,4,2018-02-14,2018-02-15 00:00:00.000000000,2018-02-15 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1394,906,4,2018-02-14,2018-02-16 00:00:00.000000000,2018-02-16 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
1395,1052,4,2018-02-15,2018-02-18 00:00:00.000000000,2018-02-16 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1396,856,4,2018-02-15,2018-02-18 00:00:00.000000000,2018-02-16 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1397,920,4,2018-02-15,2018-02-17 00:00:00.000000000,2018-02-16 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1398,1383,4,2018-02-16,2018-02-19 00:00:00.000000000,2018-02-19 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1399,146,4,2018-02-16,2018-02-18 00:00:00.000000000,2018-02-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1400,987,4,2018-02-17,2018-02-18 00:00:00.000000000,2018-02-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1401,15,4,2018-02-18,2018-02-19 00:00:00.000000000,2018-02-20 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1402,1171,4,2018-02-19,2018-02-21 00:00:00.000000000,2018-02-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1403,452,4,2018-02-21,2018-02-22 00:00:00.000000000,2018-02-22 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1404,1240,4,2018-02-23,2018-02-26 00:00:00.000000000,2018-02-24 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1405,100,4,2018-02-25,2018-02-28 00:00:00.000000000,2018-02-27 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1406,1053,4,2018-02-25,2018-02-27 00:00:00.000000000,2018-02-27 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1407,18,3,2018-02-26,2018-02-26 00:00:00.000000000,2018-02-27 23:36:52.290502793,2,6,2024-04-30 13:07:13.382187,postgres
1408,1172,4,2018-02-26,2018-02-27 00:00:00.000000000,2018-03-01 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1409,21,4,2018-02-26,2018-02-28 00:00:00.000000000,2018-02-28 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
1410,1005,4,2018-02-27,2018-02-28 00:00:00.000000000,2018-02-28 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1411,109,4,2018-03-01,2018-03-02 00:00:00.000000000,2018-03-02 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
1412,1043,4,2018-03-01,2018-03-02 00:00:00.000000000,2018-03-04 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1413,56,4,2018-03-01,2018-03-03 00:00:00.000000000,2018-03-04 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
1414,293,4,2018-03-03,2018-03-05 00:00:00.000000000,2018-03-06 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1415,839,4,2018-03-03,2018-03-04 00:00:00.000000000,2018-03-05 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1416,566,4,2018-03-03,2018-03-04 00:00:00.000000000,2018-03-06 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
